awb,breadth,buyer_city,buyer_pin,cancelled_date,current_status,delivered_date,delivery_attempt_count,dispatch_date,heavy,height,last_mile_arrival_date,last_modified,length,order_created_date,order_id,price,product_category,product_id,product_name,product_price,product_qty,promised_date,return_cause,reverse_logistics_booked_date,reverse_logistics_date,reverse_logistics_delivered_date,rto_date,rto_delivered_date,seller_city,seller_pin,shipper_confirmation_date,shipper_name,shipping_cost,weight
688729,85,$$,62731,,DEL,21-12-2015 21:01,1,16-12-2015 04:22,TRUE,74,21-12-2015 17:14,29-12-2015 13:22,73,04-12-2015 06:02,384bcd5a-8f85-43ec-8dff-f0cb07ccdd0c,xxx,PowerBanks,ce969087-01a7-40d1-b6d5-6dfc95adcd83,Ishin Cotton Blue Saree,393673,31,22-12-2015 05:35,,,,,,,Lake Drew,19212,06-12-2015 10:08,SHPR2,888,38
783816,16,$$,62731,,DEL,,1,12-12-2015 11:35,FALSE,74,,04-12-2015 21:06,62,06-12-2015 22:36,0b68b661-14aa-4622-af35-f6187bcb269e,xxx,PowerBanks,d2cf40e0-825d-4c05-bdc5-ad068acf286f,Ishin Cotton Blue Saree,393673,30,13-12-2015 15:01,,,,,,,Lake Drew,90357,10-12-2015 15:41,SHPR5,888,15
410911,76,$$,62731,,DEL,,1,11-12-2015 06:55,FALSE,13,,11-12-2015 18:39,79,01-12-2015 05:28,26c1fac4-389b-48fd-917d-0e723418a36c,xxx,ComputersandPeripherals,8cb08cb3-257b-4da9-9bb5-574462f56663,Ishin Cotton Blue Saree,393673,37,18-12-2015 22:30,,,,,,,Lake Drew,48702,05-12-2015 18:42,SHPR6,888,41
200782,88,$$,62731,,DEL,21-12-2015 23:32,1,20-12-2015 08:43,FALSE,31,21-12-2015 18:30,21-12-2015 07:19,6,03-12-2015 07:43,b0a96940-3a61-4f3d-a7e8-a6951bc353a7,xxx,Mobiles,117fad57-1ba7-4330-a8f7-ee44199301bf,Ishin Cotton Blue Saree,393673,21,22-12-2015 23:43,,,,,,,Lake Drew,76340,13-12-2015 00:19,SHPR4,888,83
612221,85,$$,62731,,DEL,21-12-2015 03:59,1,20-12-2015 02:39,TRUE,15,20-12-2015 22:23,13-12-2015 03:49,39,13-12-2015 08:07,2034e159-a976-4614-909d-128aefc1ecb3,xxx,Mobiles,d9e41eff-db9b-4f8e-ab1f-dd469a65bf48,Ishin Cotton Blue Saree,393673,1,21-12-2015 19:15,,,,,,,Lake Drew,79978,19-12-2015 13:53,SHPR2,888,8
791911,38,$$,62731,,DEL,,1,19-12-2015 11:41,FALSE,40,19-12-2015 15:32,17-12-2015 01:34,4,05-12-2015 00:00,debbe5ba-26f0-4cf0-b48c-bacd92b74186,xxx,Mobiles,f59b16a9-26a7-4b22-814f-3f128836494d,Ishin Cotton Blue Saree,393673,38,20-12-2015 03:11,,,,,,,Lake Drew,53915,12-12-2015 19:20,SHPR1,888,90
320946,18,$$,62731,,DEL,,1,15-12-2015 23:05,FALSE,35,,22-12-2015 04:38,98,07-12-2015 01:49,fa23f915-7ea9-49d0-9c93-5691e892f19f,xxx,Sports,dbe08d41-485f-44d3-a40c-3d88a035a192,Ishin Cotton Blue Saree,393673,18,19-12-2015 11:55,,,,,,,Lake Drew,21833,14-12-2015 08:40,SHPR2,888,53
419093,20,$$,62731,,DEL,22-12-2015 13:14,5,20-12-2015 17:26,FALSE,13,21-12-2015 06:00,06-12-2015 20:06,6,04-12-2015 00:12,098a267c-4156-4a7c-9e9c-809df1e9ddb7,xxx,Decoratives,b71b23c9-6642-4e80-96f4-10f2cfd170e6,Ishin Cotton Blue Saree,393673,14,22-12-2015 08:20,,,,,,,Lake Drew,55811,13-12-2015 07:51,SHPR5,888,2
105430,94,$$,62731,,DEL,20-12-2015 20:23,1,20-12-2015 02:20,FALSE,92,20-12-2015 06:04,20-12-2015 05:03,80,01-12-2015 13:53,5f53e3e1-1151-45d8-be27-facb54523ae6,xxx,Decoratives,80c920e2-13be-4237-b7ff-0947904887d5,Ishin Cotton Blue Saree,393673,9,20-12-2015 10:26,,,,,,,Lake Drew,56181,02-12-2015 17:10,SHPR4,888,15
780842,90,$$,62731,,DEL,21-12-2015 22:45,1,19-12-2015 03:45,TRUE,68,21-12-2015 21:58,16-12-2015 11:06,85,01-12-2015 04:42,440fefa0-c421-4be7-a242-3829a0cd8307,xxx,Fitness,12247226-1545-4d31-a1fd-ed71c088d2c9,Ishin Cotton Blue Saree,393673,24,22-12-2015 07:23,,,,,,,Lake Drew,48138,18-12-2015 10:14,SHPR5,888,27
172741,79,$$,62731,,DEL,,1,20-12-2015 23:42,TRUE,17,21-12-2015 12:44,12-12-2015 03:13,30,13-12-2015 06:54,f5e06542-27c2-457a-85c6-2a21c6f87ace,xxx,Tablets,87dd5e8c-39bc-4211-817b-b88e89a3b5ff,Ishin Cotton Blue Saree,393673,32,22-12-2015 19:49,,,,,,,Lake Drew,23216,16-12-2015 21:25,SHPR4,888,74
725882,70,$$,62731,,DEL,21-12-2015 13:00,1,19-12-2015 16:40,FALSE,77,20-12-2015 23:13,10-12-2015 20:41,98,12-12-2015 09:26,7fcf31da-eb50-4c34-b87a-fea7bdbb51ec,xxx,Clothing,d09bd80d-5b80-4bf4-8094-c3d31e6b4b01,Ishin Cotton Blue Saree,393673,26,21-12-2015 11:22,,,,,,,Lake Drew,52911,12-12-2015 13:11,SHPR1,888,30
106240,68,$$,62731,,DEL,,1,18-12-2015 05:33,FALSE,11,,28-12-2015 20:55,71,14-12-2015 00:44,5521e662-32ee-40c5-95f3-de96c2ecba63,xxx,Furnishing,326ea780-9523-406c-a083-1b7728b5e421,Ishin Cotton Blue Saree,393673,6,20-12-2015 21:56,,,,,,,Lake Drew,88271,17-12-2015 01:29,SHPR6,888,53
262224,46,$$,62731,,DEL,,1,19-12-2015 18:42,FALSE,30,20-12-2015 05:59,04-12-2015 03:14,4,12-12-2015 19:04,da2fcfc0-1673-4d15-a717-61c2e697fb1f,xxx,Fitness,583da282-6230-4b8c-987c-deb1f97b6719,Ishin Cotton Blue Saree,393673,15,22-12-2015 20:17,,,,,,,Lake Drew,32359,16-12-2015 10:16,SHPR2,888,63
150698,88,$$,62731,29-12-2015 06:16,DEL,,2,17-12-2015 02:30,TRUE,28,17-12-2015 11:38,19-12-2015 20:28,38,06-12-2015 23:52,e351f4c1-fc3e-417e-b86a-101e80ea1443,xxx,Mobiles,93769928-116b-48b5-879d-a62fd76ae6d8,Ishin Cotton Blue Saree,393673,11,19-12-2015 14:31,,,,,24-12-2015 11:53,03-12-2015 03:59,Lake Drew,2004,17-12-2015 02:16,SHPR4,888,49
831591,65,$$,62731,,DEL,,1,17-12-2015 09:19,FALSE,87,19-12-2015 20:22,20-12-2015 04:10,55,13-12-2015 12:48,4a6554b6-ca62-43cc-8111-7e143237d2cc,xxx,Sports,bc07f15b-9834-412f-a0ae-a119c23cdcfa,Ishin Cotton Blue Saree,393673,3,20-12-2015 07:26,order_cancelled,,,,14-12-2015 06:50,04-12-2015 05:23,Lake Drew,80232,16-12-2015 07:01,SHPR1,888,54
824960,27,$$,62731,,DEL,,1,19-12-2015 13:19,FALSE,14,19-12-2015 14:35,08-12-2015 18:38,25,06-12-2015 15:14,e0c4ce5c-07d4-40dc-9a23-b08a6d10b57a,xxx,Tablets,0a64fd63-a984-48b2-814a-bcf41c6ba957,Ishin Cotton Blue Saree,393673,11,21-12-2015 22:06,,,,,,,Lake Drew,55775,14-12-2015 01:38,SHPR5,888,35
54667,43,$$,62731,,DEL,21-12-2015 21:41,1,19-12-2015 14:31,TRUE,65,20-12-2015 06:09,07-12-2015 06:52,25,09-12-2015 13:36,fbe2b58b-4220-4f2c-9546-af09394666d0,xxx,ComputersandPeripherals,a16f8a1c-0f77-48ee-9055-3aae605f7e21,Ishin Cotton Blue Saree,393673,21,21-12-2015 23:55,,,,,,,Lake Drew,99090,18-12-2015 13:14,SHPR2,888,12
236948,72,$$,62731,,DEL,22-12-2015 14:23,1,20-12-2015 18:25,FALSE,13,21-12-2015 15:47,26-12-2015 13:25,40,08-12-2015 09:47,382ef626-f364-412b-b352-d549fc1db3b3,xxx,PowerBanks,03b1852f-5f96-47c1-83d9-c9a3c7b3798c,Ishin Cotton Blue Saree,393673,2,22-12-2015 06:43,,,,,,,Lake Drew,55036,18-12-2015 01:43,SHPR1,888,33
247515,52,$$,62731,,DEL,22-12-2015 07:51,1,16-12-2015 21:43,TRUE,28,18-12-2015 08:17,24-12-2015 18:40,41,04-12-2015 14:52,661d36c1-aec3-48ce-876d-fb8c1eef590a,xxx,PowerBanks,13db3430-3557-4847-b654-56aeccf3d146,Ishin Cotton Blue Saree,393673,3,21-12-2015 01:05,,,,,,,Lake Drew,49418,07-12-2015 09:48,SHPR6,888,87
823381,18,$$,62731,,DEL,,1,18-12-2015 22:59,TRUE,41,19-12-2015 02:14,03-12-2015 14:18,10,14-12-2015 20:51,7137835d-eaec-4850-9aa3-d5889f2fac94,xxx,Clothing,38a822c6-5a38-4b04-8dd5-db1587199db8,Ishin Cotton Blue Saree,393673,38,19-12-2015 20:24,COD_denied,,,,07-12-2015 15:09,29-12-2015 23:19,Lake Drew,83176,16-12-2015 01:50,SHPR6,888,97
904120,40,$$,62731,,DEL,,1,20-12-2015 03:33,FALSE,87,21-12-2015 16:30,04-12-2015 06:24,10,10-12-2015 01:23,8ef85ace-8be8-4c27-a5dc-cdf66bc31491,xxx,PowerBanks,14f8777a-6eeb-4450-9a8a-797c654bb9da,Ishin Cotton Blue Saree,393673,17,22-12-2015 04:50,,,,,,,Lake Drew,58437,19-12-2015 09:22,SHPR7,888,35
463417,9,$$,62731,,DEL,,2,20-12-2015 04:45,TRUE,87,,07-12-2015 02:10,71,11-12-2015 18:35,1f5c313c-505e-4c1c-ba6c-a5e5c9210cc8,xxx,ComputersandPeripherals,13f13cab-f831-426e-b397-0df165e0351c,Ishin Cotton Blue Saree,393673,32,22-12-2015 07:48,,,,,,,Lake Drew,94775,17-12-2015 16:07,SHPR5,888,25
171965,64,$$,62731,,DEL,13-12-2015 19:42,1,12-12-2015 12:57,FALSE,26,13-12-2015 15:01,05-12-2015 09:23,61,05-12-2015 00:59,70824868-4bdc-4c6b-8951-0bbde5870519,xxx,Luggage,f12bc836-c20d-4015-af94-316515b787d3,Ishin Cotton Blue Saree,393673,11,15-12-2015 14:54,,,,,,,Lake Drew,57395,11-12-2015 02:19,SHPR5,888,79
541353,23,$$,62731,,DEL,,1,,FALSE,24,,05-12-2015 03:00,70,12-12-2015 01:37,fd861f50-85d7-4f88-8fc9-175a9b333893,xxx,Fitness,3e44a9fd-099e-4ff7-90b3-cc1ca9b13827,Ishin Cotton Blue Saree,393673,35,20-12-2015 21:11,,,,,,,Lake Drew,89654,,SHPR3,888,74
369492,27,$$,62731,,DEL,,2,19-12-2015 00:03,TRUE,51,19-12-2015 19:32,30-12-2015 13:16,48,14-12-2015 03:11,a21fc3cf-0c8c-4178-8615-a78498130ce6,xxx,Clothing,18a715c6-aa13-4173-9699-c94cf80a60bc,Ishin Cotton Blue Saree,393673,26,20-12-2015 04:14,,,,,,,Lake Drew,26400,18-12-2015 03:15,SHPR5,888,45
152712,26,$$,62731,21-12-2015 06:17,DEL,,1,19-12-2015 21:49,FALSE,51,20-12-2015 07:18,09-12-2015 02:52,86,09-12-2015 01:02,d71b88e9-e978-445d-9f54-3cea59fd8932,xxx,Fitness,84547275-f3de-4587-8a66-702bbd49c01f,Ishin Cotton Blue Saree,393673,8,21-12-2015 20:38,,,,,10-12-2015 18:56,21-12-2015 04:22,Lake Drew,49990,19-12-2015 14:13,SHPR7,888,19
538230,55,$$,62731,,DEL,21-12-2015 19:19,1,17-12-2015 15:10,FALSE,25,20-12-2015 23:02,16-12-2015 14:45,41,11-12-2015 23:30,0b6705de-73d4-476e-adb5-8864471b5d88,xxx,ComputersandPeripherals,b7de4df3-ddfb-436a-8c29-49056e726dda,Ishin Cotton Blue Saree,393673,17,22-12-2015 08:44,,,,,,,Lake Drew,13051,15-12-2015 10:20,SHPR5,888,18
349370,89,$$,62731,,DEL,,4,13-12-2015 18:42,TRUE,1,15-12-2015 01:52,09-12-2015 18:36,90,08-12-2015 04:34,498d0b9d-402f-4f75-827a-9a47cddd6443,xxx,Tablets,9406ee8d-8330-4002-8dc8-3196ef7f5b24,Ishin Cotton Blue Saree,393673,29,15-12-2015 21:40,,,,,,,Lake Drew,50555,09-12-2015 12:04,SHPR2,888,89
51349,95,$$,62731,,DEL,,4,,FALSE,69,,11-12-2015 17:27,1,04-12-2015 15:02,10f7cd57-961b-4d70-b361-629895570042,xxx,Mobiles,9ce6a47b-09f6-49fd-b242-9e4cb3b95d94,Ishin Cotton Blue Saree,393673,7,,does_not_fit,05-12-2015 10:27,29-12-2015 02:38,27-12-2015 10:39,,,Lake Drew,22730,,SHPR3,888,99
60255,77,$$,62731,,DEL,,2,,TRUE,38,,03-12-2015 16:43,87,10-12-2015 00:22,7a9cf652-b037-4722-b659-7d81e89a88a5,xxx,Tablets,3fc60352-1b1a-43c9-b40c-442127cce0bb,Ishin Cotton Blue Saree,393673,26,21-12-2015 21:44,,,,,,,Lake Drew,94649,,SHPR4,888,48
829463,70,$$,62731,,DEL,,1,15-12-2015 15:20,TRUE,97,,13-12-2015 20:46,93,09-12-2015 13:41,1678d8a9-f7e3-4a2b-acf9-2f9f6612a521,xxx,PowerBanks,e9adaf1b-1836-4b12-893b-2f9957787dc5,Ishin Cotton Blue Saree,393673,10,21-12-2015 11:55,,,,,,,Lake Drew,96855,13-12-2015 09:50,SHPR6,888,77
431341,48,$$,62731,,DEL,,1,11-12-2015 14:09,TRUE,52,13-12-2015 08:55,24-12-2015 06:40,64,08-12-2015 10:00,1b303f64-dff0-43ed-969e-9e8a56fdc974,xxx,Decoratives,4ad41ac1-cd26-4eae-a3be-ec6cbdaddd4c,Ishin Cotton Blue Saree,393673,26,21-12-2015 14:47,others,,,,12-12-2015 23:55,21-12-2015 17:11,Lake Drew,86253,08-12-2015 13:03,SHPR7,888,80
293486,40,$$,62731,,DEL,,2,20-12-2015 14:10,TRUE,78,,16-12-2015 19:23,27,03-12-2015 18:09,cffa6a9f-2eb2-465a-8225-4a42717a651e,xxx,ComputersandPeripherals,9cc50730-d6d4-44fe-88ad-b0a60d4d2a81,Ishin Cotton Blue Saree,393673,38,20-12-2015 20:45,,,,,,,Lake Drew,57099,15-12-2015 01:49,SHPR4,888,99
295595,30,$$,62731,,DEL,,1,17-12-2015 09:57,FALSE,65,18-12-2015 18:14,07-12-2015 01:53,63,02-12-2015 07:12,d0c875ba-1103-434e-82dc-0dbdd576f263,xxx,Fitness,e48f5f70-026a-48d4-9dce-45835c11a1a2,Ishin Cotton Blue Saree,393673,16,19-12-2015 08:49,,,,,,,Lake Drew,84698,09-12-2015 05:05,SHPR4,888,75
558779,64,$$,62731,,DEL,,1,19-12-2015 15:47,FALSE,36,20-12-2015 14:01,09-12-2015 01:18,33,13-12-2015 19:46,ee947a1d-420d-4dbb-b964-a4f16c0330c8,xxx,Tablets,b72ec160-c7de-452e-9d29-56b989baf98c,Ishin Cotton Blue Saree,393673,15,21-12-2015 17:00,,,,,,,Lake Drew,81567,17-12-2015 18:50,SHPR4,888,74
29893,57,$$,62731,,DEL,,1,18-12-2015 19:52,TRUE,60,19-12-2015 03:04,27-12-2015 17:14,39,06-12-2015 00:20,27844429-282a-444d-aa8d-25e565e4d186,xxx,Furnishing,031d612a-b7cc-4b1e-a00e-8a743a9b55b4,Ishin Cotton Blue Saree,393673,15,22-12-2015 14:02,,,,,,,Lake Drew,88218,14-12-2015 12:24,SHPR2,888,10
61453,25,$$,62731,,DEL,20-12-2015 09:18,1,18-12-2015 08:59,FALSE,93,20-12-2015 09:14,30-12-2015 17:33,86,05-12-2015 16:15,d7adca21-54ba-4753-9eb3-5c1c36267063,xxx,Fitness,ae673e54-08c4-474b-930e-d890ec41b361,Ishin Cotton Blue Saree,393673,24,21-12-2015 07:17,,,,,,,Lake Drew,89617,14-12-2015 15:51,SHPR1,888,27
937679,58,$$,62731,,DEL,,2,18-12-2015 00:39,FALSE,17,19-12-2015 09:36,05-12-2015 12:09,95,06-12-2015 06:06,5b8483df-a4e6-4f98-811a-7f502df903be,xxx,ComputersandPeripherals,f41d7a8b-0140-4a1b-8bfd-1e861730ecc5,Ishin Cotton Blue Saree,393673,7,20-12-2015 18:58,COD_denied,,,,28-12-2015 12:34,13-12-2015 02:55,Lake Drew,91347,17-12-2015 16:25,SHPR4,888,84
209407,9,$$,62731,,DEL,19-12-2015 22:23,1,13-12-2015 11:40,FALSE,3,16-12-2015 07:08,09-12-2015 01:15,57,06-12-2015 23:08,a3eff550-9999-4133-b999-ef261a175aff,xxx,Clothing,269a813b-56dc-4299-9be9-1a40d1b272bc,Ishin Cotton Blue Saree,393673,19,17-12-2015 14:44,,,,,,,Lake Drew,38016,09-12-2015 11:17,SHPR3,888,15
540345,52,$$,62731,08-12-2015 23:12,DEL,,1,16-12-2015 06:08,TRUE,18,18-12-2015 23:44,20-12-2015 01:21,92,14-12-2015 17:18,323e9f44-9835-460b-9423-b6d3af14268f,xxx,Furnishing,9af6a990-4f54-43e1-afdb-6dae84baf222,Ishin Cotton Blue Saree,393673,20,22-12-2015 10:08,,,,,02-12-2015 04:57,04-12-2015 00:52,Lake Drew,8191,16-12-2015 04:45,SHPR3,888,4
266794,16,$$,62731,,DEL,,1,10-12-2015 18:46,FALSE,97,15-12-2015 17:44,17-12-2015 09:30,97,03-12-2015 00:21,80fef811-e8eb-4f17-881e-31fb023c6806,xxx,Furnishing,baff85d8-44c7-4280-9348-9b1576d615d5,Ishin Cotton Blue Saree,393673,8,16-12-2015 23:20,others,,,,18-12-2015 23:16,30-12-2015 21:23,Lake Drew,33260,08-12-2015 12:16,SHPR4,888,90
771997,36,$$,62731,,DEL,,4,17-12-2015 11:18,TRUE,60,,24-12-2015 07:29,36,03-12-2015 13:39,c8417d17-fc39-4e1b-a64a-cfcefffd5ca2,xxx,Sports,a094ad8d-ee86-4261-8e02-1bfe289e6ac7,Ishin Cotton Blue Saree,393673,23,19-12-2015 16:38,,,,,,,Lake Drew,31340,15-12-2015 06:24,SHPR3,888,71
845791,68,$$,62731,,DEL,,1,16-12-2015 23:38,TRUE,77,,05-12-2015 02:14,6,06-12-2015 12:24,b46420af-c78e-4289-a727-04ae88bb4799,xxx,Clothing,1c4b1ebf-0959-4152-937a-1d4a4ff02af7,Ishin Cotton Blue Saree,393673,31,21-12-2015 23:22,,,,,,,Lake Drew,1103,15-12-2015 04:30,SHPR3,888,79
833155,43,$$,62731,,DEL,,1,,FALSE,97,,30-12-2015 12:48,38,12-12-2015 08:45,d52153f6-e9d0-4985-a207-6113bfb298ee,xxx,Sports,d49bac7c-9588-4f2e-9ad3-7f4b90f3827c,Ishin Cotton Blue Saree,393673,1,,does_not_fit,26-12-2015 10:40,29-12-2015 15:19,30-12-2015 14:37,,,Lake Drew,34776,,SHPR1,888,1
91416,77,$$,62731,,DEL,,1,17-12-2015 17:46,TRUE,86,21-12-2015 23:45,20-12-2015 19:22,69,07-12-2015 22:13,efd404e3-5534-4df5-ad20-55aa8e224e59,xxx,Decoratives,45b024a0-85dc-4d2a-8951-09a750fa0468,Ishin Cotton Blue Saree,393673,2,22-12-2015 00:53,,,,,,,Lake Drew,13987,17-12-2015 10:46,SHPR7,888,72
532361,10,$$,62731,,DEL,,1,18-12-2015 21:50,TRUE,54,20-12-2015 17:29,12-12-2015 08:48,56,13-12-2015 05:43,83faf396-1eb5-4e86-8e15-274c7e8fe83c,xxx,Tablets,61b13537-c90d-4c16-9eab-dee3c731c45e,Ishin Cotton Blue Saree,393673,32,22-12-2015 08:04,,,,,,,Lake Drew,37755,15-12-2015 15:00,SHPR5,888,66
917851,9,$$,62731,,DEL,,1,20-12-2015 16:50,FALSE,37,,14-12-2015 04:04,59,05-12-2015 05:13,d77966a5-29ad-40ae-9e96-e0effe53c181,xxx,Clothing,06bf6fc8-b052-4291-a779-452469f86c8d,Ishin Cotton Blue Saree,393673,26,21-12-2015 22:02,,,,,,,Lake Drew,87986,17-12-2015 09:04,SHPR2,888,63
124206,16,$$,62731,,DEL,,1,11-12-2015 01:53,FALSE,23,13-12-2015 16:58,02-12-2015 00:31,40,09-12-2015 06:58,91bd9322-889b-4049-b02e-0e2a1c22e0d5,xxx,ComputersandPeripherals,c768c6da-7889-4c41-b966-ca1c0f2267d2,Ishin Cotton Blue Saree,393673,23,14-12-2015 15:04,,,,,,,Lake Drew,30604,10-12-2015 12:16,SHPR6,888,20
758516,6,$$,62731,,DEL,20-12-2015 19:06,1,19-12-2015 13:04,TRUE,47,19-12-2015 15:56,10-12-2015 01:16,33,12-12-2015 07:34,2775eba1-dfe1-42f9-b474-0ed6ac7451f1,xxx,Decoratives,570744d2-b7c3-4fec-8427-cc538111175b,Ishin Cotton Blue Saree,393673,36,22-12-2015 22:01,,,,,,,Lake Drew,10645,15-12-2015 07:58,SHPR2,888,74
544390,95,$$,62731,,DEL,20-12-2015 16:21,1,18-12-2015 10:59,TRUE,39,18-12-2015 22:27,25-12-2015 19:21,80,14-12-2015 15:02,39b61331-7d22-48f8-bb41-16ef0d090500,xxx,Sports,3d3ac737-bafb-405f-87e0-4f2246fbb2b2,Ishin Cotton Blue Saree,393673,21,21-12-2015 04:56,,,,,,,Lake Drew,49345,15-12-2015 01:28,SHPR3,888,12
535998,58,$$,62731,,DEL,,1,20-12-2015 07:06,FALSE,98,20-12-2015 19:45,22-12-2015 04:30,66,01-12-2015 20:28,dffc753f-e596-43d4-ab06-89a6c0385ca1,xxx,Mobiles,2d72f701-f789-44c6-a8be-42b1e5d322b0,Ishin Cotton Blue Saree,393673,28,21-12-2015 17:11,,,,,,,Lake Drew,98714,19-12-2015 07:38,SHPR5,888,2
508585,18,$$,62731,,DEL,,1,15-12-2015 19:00,FALSE,46,17-12-2015 03:03,16-12-2015 17:38,68,12-12-2015 23:55,f3b0347a-7caa-431d-8006-1b1e9a0d2762,xxx,Mobiles,80228ed7-e44c-4f50-a370-0c5fe9696933,Ishin Cotton Blue Saree,393673,7,22-12-2015 19:43,incorrect_address,,,,05-12-2015 08:28,15-12-2015 05:28,Lake Drew,45781,14-12-2015 10:55,SHPR4,888,69
169193,92,$$,62731,,DEL,,1,,FALSE,64,,20-12-2015 05:54,45,11-12-2015 13:50,b58f5215-471b-4226-bb4a-79a63e8f30b9,xxx,Decoratives,f61140c9-874b-4f74-be9b-0f77a3aca73b,Ishin Cotton Blue Saree,393673,15,22-12-2015 20:44,,,,,,,Lake Drew,88288,,SHPR5,888,46
844437,79,$$,62731,,DEL,19-12-2015 17:23,1,17-12-2015 06:31,FALSE,13,17-12-2015 07:14,07-12-2015 12:39,68,13-12-2015 13:56,6bf35767-95ad-43e6-91f3-2f94a0b518cd,xxx,Sports,86fb3f0a-d3f0-41d5-b89a-92d77e2e2507,Ishin Cotton Blue Saree,393673,36,19-12-2015 02:49,,,,,,,Lake Drew,83516,15-12-2015 03:15,SHPR1,888,92
613229,85,$$,62731,,DEL,,1,,TRUE,28,,27-12-2015 19:54,20,06-12-2015 01:49,eb9fa1c4-0532-4370-ad0d-595b162f1f0b,xxx,Sports,90d0c9d8-3a7b-4d4b-ac2f-1b14fa84e6ec,Ishin Cotton Blue Saree,393673,39,22-12-2015 20:32,,,,,,,Lake Drew,94488,,SHPR3,888,71
287771,22,$$,62731,,DEL,,1,20-12-2015 15:30,TRUE,82,21-12-2015 21:58,25-12-2015 17:15,4,08-12-2015 15:06,e87c1a46-2fea-49f5-878e-059a52710776,xxx,Furnishing,30280c63-d195-4b93-a4d7-73e321b8e0fc,Ishin Cotton Blue Saree,393673,30,22-12-2015 15:35,,,,,,,Lake Drew,36521,19-12-2015 14:40,SHPR4,888,46
15378,47,$$,62731,25-12-2015 04:14,DEL,,5,19-12-2015 21:47,TRUE,17,20-12-2015 22:36,11-12-2015 00:51,52,10-12-2015 10:57,c00ee8ab-1693-4554-a5a8-032370c88e90,xxx,PowerBanks,d798569a-fdb4-4861-beae-b0fce02d2dbf,Ishin Cotton Blue Saree,393673,11,22-12-2015 10:15,,,,,04-12-2015 09:24,24-12-2015 10:41,Lake Drew,37500,19-12-2015 09:52,SHPR4,888,8
652372,85,$$,62731,,DEL,,1,19-12-2015 16:57,TRUE,28,20-12-2015 06:01,21-12-2015 01:01,41,02-12-2015 09:13,deef50e7-d827-4915-a0d5-ff23a2883ec1,xxx,Decoratives,e8371934-c996-47bf-9b2a-7a76a7b86761,Ishin Cotton Blue Saree,393673,15,21-12-2015 23:22,,,,,,,Lake Drew,53549,18-12-2015 19:00,SHPR2,888,93
292942,76,$$,62731,,DEL,,1,03-12-2015 19:12,TRUE,64,17-12-2015 17:59,10-12-2015 17:26,56,01-12-2015 10:52,0436f4c3-ae41-4f70-9084-30e0b57c2ebc,xxx,Clothing,86427c5f-52de-4964-ac86-5312f2afcf72,Ishin Cotton Blue Saree,393673,22,22-12-2015 15:10,incorrect_address,,,,08-12-2015 18:19,13-12-2015 19:47,Lake Drew,21573,01-12-2015 10:57,SHPR1,888,80
210842,21,$$,62731,,DEL,,1,17-12-2015 06:14,TRUE,8,,09-12-2015 00:29,51,09-12-2015 01:58,c2b7cfb5-fee2-4981-ba50-62fb283880d2,xxx,Furnishing,773ac9fd-3b47-4ac1-9bdf-37917a10d940,Ishin Cotton Blue Saree,393673,3,19-12-2015 18:26,,,,,,,Lake Drew,71176,12-12-2015 13:58,SHPR6,888,18
754269,30,$$,62731,,DEL,,1,17-12-2015 16:43,FALSE,16,,24-12-2015 18:55,70,07-12-2015 01:46,63430f6c-18f3-439e-86a9-07d5c6148d84,xxx,Fitness,4b2e3418-bf02-4d66-95e7-5c15ae1f3d71,Ishin Cotton Blue Saree,393673,18,22-12-2015 04:46,,,,,,,Lake Drew,24782,14-12-2015 17:41,SHPR5,888,7
834528,82,$$,62731,,DEL,,1,17-12-2015 04:48,FALSE,89,17-12-2015 07:10,02-12-2015 15:11,90,08-12-2015 03:43,d8bbfa66-ded1-4f98-a3ba-655a6d32f5d3,xxx,Luggage,34f8e873-4ae6-4520-ba6b-da0c912bc894,Ishin Cotton Blue Saree,393673,10,20-12-2015 06:17,,,,,,,Lake Drew,58978,14-12-2015 00:43,SHPR7,888,8
798277,77,$$,62731,,DEL,,1,17-12-2015 10:11,TRUE,28,20-12-2015 04:35,16-12-2015 07:45,21,04-12-2015 15:59,849ef82f-fb92-4842-9754-f7d60fa51595,xxx,Fitness,5adff7fc-fca9-4e88-a3b2-74f919c9ec18,Ishin Cotton Blue Saree,393673,4,20-12-2015 23:32,,,,,,,Lake Drew,48336,14-12-2015 12:17,SHPR3,888,80
275615,35,$$,62731,,DEL,22-12-2015 03:39,1,17-12-2015 21:14,TRUE,89,20-12-2015 12:22,24-12-2015 06:27,77,12-12-2015 11:32,8a01ee90-8ee9-4d1a-934d-7bbcb6752dab,xxx,Decoratives,31325afe-6987-4890-8fbd-3575761a6946,Ishin Cotton Blue Saree,393673,25,22-12-2015 08:47,,,,,,,Lake Drew,49043,16-12-2015 13:29,SHPR6,888,53
496613,38,$$,62731,,DEL,21-12-2015 00:14,1,16-12-2015 03:38,TRUE,15,20-12-2015 10:01,04-12-2015 00:43,81,14-12-2015 13:38,670659ff-b0a5-43a7-ab7c-241fa783f60f,xxx,Luggage,cb180b40-a2fb-4cb3-bd76-bdffc5140cd0,Ishin Cotton Blue Saree,393673,10,21-12-2015 21:00,,,,,,,Lake Drew,15344,15-12-2015 01:37,SHPR6,888,94
